"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Furosemide|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Furosemide|Fraction excreted to urine","Organism|Lumen|Feces|Furosemide|Fraction excreted to feces"
0,291,0.07563156,0.6537739,8.306101E-06
0,292,0.074143015,0.6538056,8.362323E-06
0,293,0.072684065,0.6538367,8.418973E-06
0,294,0.07125411,0.65386724,8.476058E-06
0,295,0.06985261,0.6538971,8.533581E-06
0,296,0.068478964,0.65392643,8.591548E-06
0,297,0.06713262,0.65395516,8.649963E-06
0,298,0.06581302,0.6539833,8.70883E-06
0,299,0.06451963,0.65401095,8.768156E-06
0,300,0.06325192,0.654038,8.827942E-06
0,301,0.06200937,0.65406454,8.888196E-06
0,302,0.060791492,0.6540905,8.948922E-06
0,303,0.059597798,0.65411603,9.010124E-06
0,304,0.058427796,0.65414107,9.071808E-06
0,305,0.057281002,0.65416557,9.133977E-06
0,306,0.056156956,0.6541896,9.196638E-06
0,307,0.055055197,0.6542132,9.259795E-06
0,308,0.05397528,0.65423626,9.323452E-06
0,309,0.052916765,0.6542589,9.387615E-06
0,310,0.051879246,0.65428114,9.452289E-06
0,311,0.05086229,0.6543029,9.517479E-06
0,312,0.049865484,0.65432423,9.58319E-06
0,313,0.048888423,0.65434515,9.649426E-06
0,314,0.04793071,0.65436566,9.716193E-06
0,315,0.04699196,0.6543858,9.783496E-06
0,316,0.04607179,0.6544055,9.85134E-06
0,317,0.045169834,0.65442485,9.91973E-06
0,318,0.04428574,0.6544438,9.988671E-06
0,319,0.04341914,0.65446234,1.0058168E-05
0,320,0.042569686,0.6544806,1.0128227E-05
0,321,0.041737035,0.65449846,1.0198853E-05
0,322,0.040920846,0.654516,1.027005E-05
0,323,0.04012079,0.65453315,1.0341824E-05
0,324,0.039336547,0.65454996,1.0414181E-05
0,325,0.038567815,0.65456647,1.0487125E-05
0,326,0.03781428,0.6545827,1.0560661E-05
0,327,0.03707563,0.65459853,1.0634797E-05
0,328,0.036351576,0.6546141,1.0709536E-05
0,329,0.035641823,0.65462935,1.0784883E-05
0,330,0.03494608,0.6546443,1.0860844E-05
0,331,0.03426407,0.654659,1.0937424E-05
0,332,0.03359553,0.65467334,1.101463E-05
0,333,0.032940187,0.6546874,1.1092466E-05
0,334,0.032297783,0.65470123,1.1170938E-05
0,335,0.031668052,0.6547148,1.125005E-05
0,336,0.031050742,0.65472806,1.1329809E-05
0,337,0.030445607,0.6547411,1.141022E-05
0,338,0.029852405,0.65475386,1.1491289E-05
0,339,0.029270895,0.65476644,1.157302E-05
0,340,0.028700858,0.6547787,1.165542E-05
0,341,0.028142057,0.65479076,1.1738494E-05
0,342,0.02759427,0.65480256,1.1822248E-05
0,343,0.027057277,0.6548141,1.1906687E-05
0,344,0.026530864,0.65482545,1.1991817E-05
0,345,0.026014816,0.6548366,1.2077642E-05
0,346,0.025508929,0.6548475,1.216417E-05
0,347,0.025013005,0.65485823,1.2251406E-05
0,348,0.024526851,0.6548687,1.2339354E-05
0,349,0.024050267,0.65487903,1.2428021E-05
0,350,0.023583062,0.6548891,1.2517413E-05
0,351,0.023125052,0.654899,1.2607535E-05
0,352,0.022676053,0.6549087,1.2698393E-05
0,353,0.022235883,0.6549182,1.2789993E-05
0,354,0.021804368,0.65492755,1.2882339E-05
0,355,0.021381347,0.6549367,1.297544E-05
0,356,0.020966643,0.6549457,1.3069299E-05
0,357,0.020560095,0.65495443,1.3163922E-05
0,358,0.020161536,0.6549631,1.3259316E-05
0,359,0.019770809,0.65497154,1.3355486E-05
0,360,0.01938776,0.6549798,1.3452438E-05
